"GEO_ID","NAME","S2901_C01_001E","S2901_C01_001M","S2901_C01_002E","S2901_C01_002M","S2901_C01_003E","S2901_C01_003M","S2901_C01_004E","S2901_C01_004M","S2901_C01_005E","S2901_C01_005M","S2901_C01_006E","S2901_C01_006M","S2901_C01_007E","S2901_C01_007M","S2901_C01_008E","S2901_C01_008M","S2901_C01_009E","S2901_C01_009M","S2901_C01_010E","S2901_C01_010M","S2901_C01_011E","S2901_C01_011M","S2901_C01_012E","S2901_C01_012M","S2901_C01_013E","S2901_C01_013M","S2901_C01_014E","S2901_C01_014M","S2901_C01_015E","S2901_C01_015M","S2901_C01_016E","S2901_C01_016M","S2901_C01_017E","S2901_C01_017M","S2901_C01_018E","S2901_C01_018M","S2901_C01_019E","S2901_C01_019M","S2901_C01_020E","S2901_C01_020M","S2901_C01_021E","S2901_C01_021M","S2901_C01_022E","S2901_C01_022M","S2901_C01_023E","S2901_C01_023M","S2901_C01_024E","S2901_C01_024M","S2901_C01_025E","S2901_C01_025M","S2901_C01_026E","S2901_C01_026M","S2901_C01_027E","S2901_C01_027M","S2901_C01_028E","S2901_C01_028M","S2901_C01_029E","S2901_C01_029M","S2901_C02_001E","S2901_C02_001M","S2901_C02_002E","S2901_C02_002M","S2901_C02_003E","S2901_C02_003M","S2901_C02_004E","S2901_C02_004M","S2901_C02_005E","S2901_C02_005M","S2901_C02_006E","S2901_C02_006M","S2901_C02_007E","S2901_C02_007M","S2901_C02_008E","S2901_C02_008M","S2901_C02_009E","S2901_C02_009M","S2901_C02_010E","S2901_C02_010M","S2901_C02_011E","S2901_C02_011M","S2901_C02_012E","S2901_C02_012M","S2901_C02_013E","S2901_C02_013M","S2901_C02_014E","S2901_C02_014M","S2901_C02_015E","S2901_C02_015M","S2901_C02_016E","S2901_C02_016M","S2901_C02_017E","S2901_C02_017M","S2901_C02_018E","S2901_C02_018M","S2901_C02_019E","S2901_C02_019M","S2901_C02_020E","S2901_C02_020M","S2901_C02_021E","S2901_C02_021M","S2901_C02_022E","S2901_C02_022M","S2901_C02_023E","S2901_C02_023M","S2901_C02_024E","S2901_C02_024M","S2901_C02_025E","S2901_C02_025M","S2901_C02_026E","S2901_C02_026M","S2901_C02_027E","S2901_C02_027M","S2901_C02_028E","S2901_C02_028M","S2901_C02_029E","S2901_C02_029M"
"0600000US2909568438","Sni-A-Bar township, Jackson County, Missouri","61918","4200","11313","1973","15377","2288","21925","2731","13303","1900","29867","2493","32051","2578","56651","4014","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","543","389","3722","1360","20481","2676","15150","2526","4850","1054","10959","1825","6213","1068","57653","3913","17172","2167","61506","4192","3701","1328","57805","4387","76465","4310","(X)","(X)","18.3","3.0","24.8","3.3","35.4","3.0","21.5","3.1","48.2","2.3","51.8","2.3","91.5","2.8","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","0.9","0.6","6.0","2.1","33.1","3.8","24.5","3.6","7.8","1.7","17.7","2.6","10.0","1.8","93.1","2.2","27.7","3.1","(X)","(X)","6.0","2.2","94.0","2.2","(X)","(X)"
"0600000US2909577506","Washington township, Jackson County, Missouri","50077","3782","14112","2236","11763","1770","15688","2324","8514","1544","22644","1864","27433","2631","25952","3141","N","N","N","N","N","N","N","N","N","N","N","N","2788","1084","24622","3069","704","509","3903","982","19131","2706","13180","2157","2609","656","7526","1312","3024","852","45470","3556","10550","1625","49599","3781","6330","1155","43269","3551","45203","4624","(X)","(X)","28.2","3.7","23.5","3.4","31.3","3.6","17.0","3.0","45.2","2.4","54.8","2.4","51.8","5.2","N","N","N","N","N","N","N","N","N","N","N","N","5.6","2.2","49.2","5.1","1.4","1.0","7.8","1.9","38.2","4.1","26.3","4.1","5.2","1.3","15.0","2.3","6.0","1.7","90.8","2.0","21.1","2.9","(X)","(X)","12.8","2.2","87.2","2.2","(X)","(X)"
"0600000US2951065000","St. Louis city, St. Louis city, Missouri","232756","2854","54200","1824","64515","1428","71339","987","42702","608","110760","1673","121996","2014","120765","1585","99089","2475","6106","778","N","N","N","N","N","N","N","N","6134","992","116283","1016","6042","1288","16259","1877","59679","4128","54233","4044","12211","1850","46991","2967","37341","3145","210455","3752","84332","3578","225519","3279","40435","3807","185084","4250","47169","2997","(X)","(X)","23.3","0.6","27.7","0.5","30.6","0.4","18.3","0.3","47.6","0.5","52.4","0.5","51.9","0.7","42.6","0.7","2.6","0.3","N","N","N","N","N","N","N","N","2.6","0.4","50.0","0.6","2.6","0.6","7.0","0.8","25.6","1.7","23.3","1.7","5.2","0.8","20.2","1.3","16.0","1.3","90.4","0.9","36.2","1.5","(X)","(X)","17.9","1.6","82.1","1.6","(X)","(X)"
"0600000US3105592237","Omaha city, Douglas County, Nebraska","328815","3867","76949","2299","84772","2681","103265","2764","63829","1706","159241","2314","169574","2816","268754","3254","36477","2021","9142","1284","N","N","N","N","3617","1086","N","N","24133","2344","250457","3047","6914","1656","14073","1848","79287","3623","80285","3798","23058","2176","82986","4224","42212","2882","307828","4306","125198","4708","319288","4316","31882","2956","287406","4790","63427","2692","(X)","(X)","23.4","0.6","25.8","0.8","31.4","0.7","19.4","0.5","48.4","0.5","51.6","0.5","81.7","0.7","11.1","0.6","2.8","0.4","N","N","N","N","1.1","0.3","N","N","7.3","0.7","76.2","0.9","2.1","0.5","4.3","0.6","24.1","1.1","24.4","1.1","7.0","0.7","25.2","1.2","12.8","0.9","93.6","0.7","38.1","1.3","(X)","(X)","10.0","0.9","90.0","0.9","(X)","(X)"
"0600000US3110991753","Lincoln city, Lancaster County, Nebraska","214362","2109","64282","1497","50547","1622","59631","1623","39902","1203","106175","1342","108187","1675","190247","1983","N","N","7178","1148","N","N","N","N","2943","1104","N","N","11498","796","182356","1569","4208","1171","8466","1362","43208","3734","58310","2938","24108","2055","50827","3454","25235","2207","201688","2764","76062","3641","202970","2831","22191","2999","180779","3643","60411","2252","(X)","(X)","30.0","0.6","23.6","0.7","27.8","0.7","18.6","0.5","49.5","0.5","50.5","0.5","88.8","0.8","N","N","3.3","0.5","N","N","N","N","1.4","0.5","N","N","5.4","0.4","85.1","0.6","2.0","0.5","3.9","0.6","20.2","1.7","27.2","1.3","11.2","1.0","23.7","1.6","11.8","1.0","94.1","0.8","35.5","1.6","(X)","(X)","10.9","1.5","89.1","1.5","(X)","(X)"
"0600000US3301145140","Manchester city, Hillsborough County, New Hampshire","85554","2821","19835","1827","21084","2302","28308","2521","16327","2114","41313","2129","44241","1989","76688","3271","3429","1043","N","N","N","N","N","N","N","N","N","N","4983","1739","72837","3738","2050","752","7164","1555","26303","2366","16550","1803","7500","1717","18255","2176","7732","1188","76340","3493","25987","2371","83703","2897","8847","1905","74856","3331","64988","6695","(X)","(X)","23.2","2.0","24.6","2.8","33.1","2.7","19.1","2.2","48.3","1.8","51.7","1.8","89.6","2.0","4.0","1.2","N","N","N","N","N","N","N","N","N","N","5.8","2.1","85.1","2.7","2.4","0.9","8.4","1.9","30.7","2.6","19.3","1.9","8.8","1.9","21.3","2.3","9.0","1.4","89.2","2.1","30.4","2.6","(X)","(X)","10.6","2.3","89.4","2.3","(X)","(X)"
"0600000US3301150260","Nashua city, Hillsborough County, New Hampshire","67833","2703","15359","2141","16189","1750","22151","2131","14134","2059","34464","1905","33369","1784","61210","2820","N","N","2516","771","N","N","N","N","N","N","N","N","6296","1690","55919","3061","672","401","4148","1146","18417","2764","15391","2487","6321","1347","15055","1896","7829","1728","63013","2721","22884","3030","66711","2798","4294","1096","62417","2886","77357","9561","(X)","(X)","22.6","3.0","23.9","2.8","32.7","2.7","20.8","2.8","50.8","1.9","49.2","1.9","90.2","2.0","N","N","3.7","1.1","N","N","N","N","N","N","N","N","9.3","2.5","82.4","2.9","1.0","0.6","6.1","1.7","27.2","3.9","22.7","3.6","9.3","1.9","22.2","2.8","11.5","2.5","92.9","1.7","33.7","4.3","(X)","(X)","6.4","1.6","93.6","1.6","(X)","(X)"
"0600000US3400710000","Camden city, Camden County, New Jersey","46160","3289","11888","2428","13789","1627","12955","1864","7528","1315","20107","2181","26053","2189","7916","1724","N","N","N","N","N","N","N","N","14128","3142","N","N","21015","2816","N","N","4502","1407","7273","1742","16794","2270","11539","1825","2143","825","3378","1361","531","405","34385","3002","3909","1379","44004","3294","9382","1983","34622","3500","33335","6974","(X)","(X)","25.8","4.4","29.9","4.0","28.1","3.1","16.3","2.6","43.6","3.1","56.4","3.1","17.1","3.9","N","N","N","N","N","N","N","N","30.6","6.3","N","N","45.5","5.8","N","N","9.8","3.0","15.8","3.6","36.4","4.2","25.0","3.8","4.6","1.8","7.3","2.8","1.2","0.9","74.5","3.8","8.5","2.8","(X)","(X)","21.3","4.5","78.7","4.5","(X)","(X)"
"0600000US3400712280","Cherry Hill township, Camden County, New Jersey","53527","2533","6143","1146","12156","1763","19114","1786","16114","2129","24885","1623","28642","1893","42006","2876","N","N","6378","1416","N","N","N","N","N","N","N","N","3010","1253","40435","2904","1183","608","2136","817","9385","1569","8931","2353","3060","860","16304","1593","12528","1626","50208","2643","28832","2201","52703","2526","2538","946","50165","2663","114601","9000","(X)","(X)","11.5","2.0","22.7","3.1","35.7","3.2","30.1","3.5","46.5","2.3","53.5","2.3","78.5","3.7","N","N","11.9","2.6","N","N","N","N","N","N","N","N","5.6","2.3","75.5","3.8","2.2","1.1","4.0","1.5","17.5","2.8","16.7","4.1","5.7","1.5","30.5","2.9","23.4","3.2","93.8","2.1","53.9","4.3","(X)","(X)","4.8","1.8","95.2","1.8","(X)","(X)"
"0600000US3400726760","Gloucester township, Camden County, New Jersey","49629","2442","10619","1854","9923","1730","18768","2125","10319","1765","23706","1948","25923","1773","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","630","410","3722","1381","16441","2246","9884","1563","3818","1074","10808","1674","4326","1134","45277","2391","15134","2059","49266","2541","3298","1355","45968","2879","80020","13110","(X)","(X)","21.4","3.4","20.0","3.7","37.8","3.5","20.8","3.4","47.8","2.8","52.2","2.8","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1.3","0.8","7.5","2.7","33.1","3.9","19.9","3.1","7.7","2.1","21.8","3.3","8.7","2.4","91.2","2.8","30.5","4.2","(X)","(X)","6.7","2.8","93.3","2.8","(X)","(X)"
"0600000US3401319390","East Orange city, Essex County, New Jersey","44419","2738","10313","2184","12212","1943","12605","1802","9289","1695","20159","2333","24260","2069","N","N","38414","2813","N","N","N","N","N","N","N","N","N","N","4086","1568","N","N","1961","673","3749","1481","14846","2573","9850","1854","2098","774","8984","2023","2931","949","38709","2726","11915","2199","43745","2725","7338","1966","36407","2930","50828","5495","(X)","(X)","23.2","4.6","27.5","4.4","28.4","3.3","20.9","3.6","45.4","3.9","54.6","3.9","N","N","86.5","3.2","N","N","N","N","N","N","N","N","N","N","9.2","3.5","N","N","4.4","1.5","8.4","3.2","33.4","5.3","22.2","3.9","4.7","1.8","20.2","4.4","6.6","2.2","87.1","3.6","26.8","4.9","(X)","(X)","16.8","4.3","83.2","4.3","(X)","(X)"
"0600000US3401351000","Newark city, Essex County, New Jersey","160087","5739","42380","3554","37150","3765","52740","3783","27817","2382","76578","3774","83509","3905","46267","4812","92482","4829","1290","544","N","N","N","N","14298","3159","5193","2009","47359","4222","19929","2550","12026","1755","19489","2889","62024","4282","36159","3627","8422","1486","16593","2235","5374","1260","128572","5493","21967","2668","149719","5557","33540","3963","116179","6379","37404","5531","(X)","(X)","26.5","2.0","23.2","2.2","32.9","2.0","17.4","1.4","47.8","1.6","52.2","1.6","28.9","2.7","57.8","2.6","0.8","0.3","N","N","N","N","8.9","2.0","3.2","1.2","29.6","2.1","12.4","1.5","7.5","1.1","12.2","1.7","38.7","2.5","22.6","2.0","5.3","0.9","10.4","1.4","3.4","0.8","80.3","2.0","13.7","1.6","(X)","(X)","22.4","2.7","77.6","2.7","(X)","(X)"
"0600000US3401703580","Bayonne city, Hudson County, New Jersey","44372","2442","7194","1353","13404","1804","15929","2105","7845","1472","19072","1607","25300","2028","33724","2287","5595","1704","3246","1322","N","N","N","N","N","N","N","N","11815","2479","23034","2662","2184","910","1683","738","13452","2009","8089","1726","3022","1126","11145","1681","4797","1371","40505","2119","15942","2133","44372","2442","5445","1760","38927","2733","66238","6654","(X)","(X)","16.2","3.0","30.2","4.1","35.9","3.9","17.7","3.1","43.0","3.0","57.0","3.0","76.0","4.4","12.6","3.6","7.3","2.9","N","N","N","N","N","N","N","N","26.6","5.7","51.9","5.5","4.9","2.0","3.8","1.6","30.3","4.3","18.2","3.8","6.8","2.5","25.1","3.7","10.8","3.0","91.3","2.3","35.9","4.6","(X)","(X)","12.3","3.9","87.7","3.9","(X)","(X)"
"0600000US3401736000","Jersey City city, Hudson County, New Jersey","155099","5600","33843","2590","49925","3041","44811","3104","26520","2564","75691","3948","79408","3454","70241","4222","40433","3102","26960","3357","N","N","N","N","10729","2756","6036","1679","37678","3837","49774","3647","8709","1835","8828","1812","31749","3317","24435","2932","8156","1704","47669","4203","25553","3151","137562","5776","73222","5431","153497","5582","19517","2977","133980","5964","76492","6222","(X)","(X)","21.8","1.3","32.2","1.8","28.9","1.7","17.1","1.5","48.8","1.6","51.2","1.6","45.3","2.5","26.1","2.0","17.4","2.0","N","N","N","N","6.9","1.7","3.9","1.0","24.3","2.2","32.1","2.3","5.6","1.2","5.7","1.1","20.5","2.1","15.8","1.9","5.3","1.1","30.7","2.4","16.5","1.9","88.7","1.7","47.2","2.8","(X)","(X)","12.7","1.9","87.3","1.9","(X)","(X)"
"0600000US3401774630","Union City city, Hudson County, New Jersey","37101","3484","9142","2184","8535","1770","12263","2211","7161","1613","18438","2602","18663","1895","22381","3007","N","N","N","N","N","N","N","N","7519","2125","1614","826","28034","3481","5708","1326","4367","1347","2338","784","10276","1875","6378","1320","2729","980","7275","1562","3738","1047","30396","3135","11013","1788","36892","3473","5158","1778","31734","3655","61665","6082","(X)","(X)","24.6","4.9","23.0","4.9","33.1","4.8","19.3","4.0","49.7","4.0","50.3","4.0","60.3","6.9","N","N","N","N","N","N","N","N","20.3","5.4","4.4","2.2","75.6","4.6","15.4","3.6","11.8","3.3","6.3","2.1","27.7","4.2","17.2","3.4","7.4","2.5","19.6","3.5","10.1","2.9","81.9","3.8","29.7","4.1","(X)","(X)","14.0","4.8","86.0","4.8","(X)","(X)"
"0600000US3402129310","Hamilton township, Mercer County, New Jersey","64434","3405","10618","2080","15001","1811","22829","2463","15986","1809","32977","2459","31457","2211","52869","3729","7696","2184","N","N","N","N","N","N","N","N","N","N","7823","2019","46738","3450","1307","892","2320","752","18929","2973","13299","1690","6605","1536","15244","1987","6730","1407","60807","3453","21974","2557","64031","3444","2554","1081","61477","3523","86940","5714","(X)","(X)","16.5","3.0","23.3","2.8","35.4","3.3","24.8","2.5","51.2","2.5","48.8","2.5","82.1","3.7","11.9","3.3","N","N","N","N","N","N","N","N","N","N","12.1","3.0","72.5","4.0","2.0","1.4","3.6","1.2","29.4","4.2","20.6","2.4","10.3","2.3","23.7","2.9","10.4","2.1","94.4","1.7","34.1","3.6","(X)","(X)","4.0","1.7","96.0","1.7","(X)","(X)"
"0600000US3402174000","Trenton city, Mercer County, New Jersey","47437","3430","10255","1793","11554","2030","16439","2189","9189","1231","22805","2421","24632","2037","13308","2416","29759","2666","N","N","N","N","N","N","2675","1431","N","N","8711","2157","N","N","2340","1128","6394","1585","18426","2704","10594","1887","2668","1162","4422","1446","2593","1052","38703","3272","7015","1727","44397","3874","13406","2899","30991","3674","31243","9646","(X)","(X)","21.6","3.3","24.4","3.8","34.7","3.7","19.4","2.6","48.1","3.1","51.9","3.1","28.1","4.3","62.7","4.7","N","N","N","N","N","N","5.6","2.9","N","N","18.4","4.1","N","N","4.9","2.3","13.5","3.2","38.8","4.4","22.3","3.7","5.6","2.5","9.3","3.0","5.5","2.2","81.6","3.8","14.8","3.6","(X)","(X)","30.2","5.8","69.8","5.8","(X)","(X)"
"0600000US3402320230","Edison township, Middlesex County, New Jersey","55812","3604","8701","1440","14060","2280","19409","2275","13642","1914","26945","2023","28867","2596","26537","2980","6089","2012","18818","2829","N","N","N","N","N","N","1273","698","4226","1319","24304","2836","1186","702","3146","1050","11726","2076","9523","1648","2895","866","16234","2550","11102","1546","51480","3796","27336","3073","54723","3632","3126","1326","51597","4003","112057","14912","(X)","(X)","15.6","2.4","25.2","3.9","34.8","3.2","24.4","3.1","48.3","2.6","51.7","2.6","47.5","4.9","10.9","3.5","33.7","4.5","N","N","N","N","N","N","2.3","1.2","7.6","2.5","43.5","4.6","2.1","1.2","5.6","1.9","21.0","3.7","17.1","2.7","5.2","1.5","29.1","3.7","19.9","2.5","92.2","2.4","49.0","3.9","(X)","(X)","5.7","2.5","94.3","2.5","(X)","(X)"
"0600000US3402354705","Old Bridge township, Middlesex County, New Jersey","49182","2124","8475","1345","10925","1716","19550","2078","10232","1594","24624","1565","24558","1811","35927","2975","N","N","6551","1831","N","N","N","N","N","N","N","N","N","N","29733","2863","853","510","2580","813","15803","2196","8718","1491","4413","1235","11301","1746","5514","1078","45749","2126","16815","1979","48942","2184","3780","1681","45162","2614","95041","9263","(X)","(X)","17.2","2.6","22.2","3.6","39.8","3.7","20.8","3.0","50.1","2.7","49.9","2.7","73.0","5.0","N","N","13.3","3.7","N","N","N","N","N","N","N","N","N","N","60.5","4.7","1.7","1.0","5.2","1.6","32.1","3.8","17.7","3.0","9.0","2.6","23.0","3.3","11.2","2.3","93.0","1.8","34.2","3.8","(X)","(X)","7.7","3.4","92.3","3.4","(X)","(X)"
"0600000US3402382000","Woodbridge township, Middlesex County, New Jersey","66095","2514","12231","2289","15860","1866","24064","2331","13940","1927","33222","2446","32873","2485","45745","3507","5926","1498","10531","2180","N","N","N","N","N","N","2118","1084","15555","2877","33652","2812","1809","725","4556","1087","20988","2450","13137","2051","3979","1084","15671","2050","5955","1185","59730","2645","21626","2338","63257","2848","3367","1535","59890","3127","95257","12268","(X)","(X)","18.5","3.3","24.0","2.8","36.4","3.5","21.1","2.6","50.3","3.2","49.7","3.2","69.2","4.5","9.0","2.3","15.9","3.3","N","N","N","N","N","N","3.2","1.6","23.5","4.2","50.9","3.8","2.7","1.1","6.9","1.6","31.8","3.5","19.9","3.1","6.0","1.6","23.7","2.9","9.0","1.8","90.4","1.7","32.7","3.3","(X)","(X)","5.3","2.4","94.7","2.4","(X)","(X)"
"0600000US3402545990","Middletown township, Monmouth County, New Jersey","51889","1632","8343","1514","8883","1511","19935","2076","14728","2247","25700","1264","26189","1329","47914","2220","N","N","N","N","N","N","N","N","N","N","N","N","N","N","45902","2444","442","226","1862","618","12502","1655","9058","1543","5421","1111","15699","2068","6905","1072","49585","1770","22604","2070","51782","1635","1164","667","50618","1650","121132","14529","(X)","(X)","16.1","2.8","17.1","3.0","38.4","3.9","28.4","4.1","49.5","1.9","50.5","1.9","92.3","3.7","N","N","N","N","N","N","N","N","N","N","N","N","N","N","88.5","3.9","0.9","0.4","3.6","1.2","24.1","3.0","17.5","2.9","10.4","2.1","30.3","3.9","13.3","2.1","95.6","1.3","43.6","3.9","(X)","(X)","2.2","1.3","97.8","1.3","(X)","(X)"
"0600000US3402907420","Brick township, Ocean County, New Jersey","60402","2304","9681","1658","14333","1875","19047","2241","17341","2297","28725","1818","31677","1487","55868","2654","N","N","N","N","N","N","N","N","N","N","N","N","N","N","52322","2737","706","384","2425","686","20327","2378","13574","1894","4432","1114","12464","2129","6474","1246","57271","2322","18938","2509","59920","2298","3745","1189","56175","2280","85919","10790","(X)","(X)","16.0","2.6","23.7","3.5","31.5","3.3","28.7","3.3","47.6","2.0","52.4","2.0","92.5","2.4","N","N","N","N","N","N","N","N","N","N","N","N","N","N","86.6","2.9","1.2","0.6","4.0","1.1","33.7","3.8","22.5","3.1","7.3","1.8","20.6","3.4","10.7","2.0","94.8","1.2","31.4","3.9","(X)","(X)","6.3","1.9","93.8","1.9","(X)","(X)"
"0600000US3402938550","Lakewood township, Ocean County, New Jersey","45239","3437","13447","2358","14798","2063","7470","1749","9524","2089","22532","2228","22707","1926","42991","3629","N","N","N","N","N","N","N","N","N","N","N","N","1607","704","41979","3590","584","608","2836","1027","13833","2504","12452","1800","2001","933","6422","1369","7111","1710","41819","3186","13533","2180","43871","3468","7006","1987","36865","3568","58578","5031","(X)","(X)","29.7","4.6","32.7","5.0","16.5","3.4","21.1","3.9","49.8","2.6","50.2","2.6","95.0","2.1","N","N","N","N","N","N","N","N","N","N","N","N","3.6","1.6","92.8","2.5","1.3","1.3","6.3","2.2","30.6","4.4","27.5","4.2","4.4","2.0","14.2","3.0","15.7","3.6","92.4","2.9","29.9","4.4","(X)","(X)","16.0","4.4","84.0","4.4","(X)","(X)"
"0600000US3402973125","Toms River township, Ocean County, New Jersey","70980","2943","13068","1849","12778","1779","26611","1941","18523","2382","33069","2218","37911","2554","64615","3622","N","N","N","N","N","N","N","N","N","N","N","N","5597","1601","59796","3443","1206","720","2830","868","25369","3101","13848","1878","5473","1272","15668","2434","6586","1174","66944","2950","22254","2986","69820","3207","5357","1819","64463","3529","77892","7038","(X)","(X)","18.4","2.6","18.0","2.5","37.5","2.3","26.1","2.9","46.6","2.6","53.4","2.6","91.0","2.6","N","N","N","N","N","N","N","N","N","N","N","N","7.9","2.2","84.2","2.7","1.7","1.0","4.0","1.2","35.7","3.9","19.5","2.9","7.7","1.7","22.1","3.1","9.3","1.6","94.3","1.5","31.4","3.8","(X)","(X)","7.7","2.6","92.3","2.6","(X)","(X)"
"0600000US3403113690","Clifton city, Passaic County, New Jersey","54125","4075","11899","2105","11690","1958","17849","2402","12687","2018","25168","2480","28957","2376","41546","4085","N","N","4152","1380","N","N","N","N","4359","1946","N","N","18588","3198","28227","3331","2288","955","2569","886","17790","3042","9576","1833","2989","921","12382","2198","6531","1730","49268","3833","18913","2718","53483","4110","2754","880","50729","4228","91898","9743","(X)","(X)","22.0","3.3","21.6","3.6","33.0","3.7","23.4","3.0","46.5","2.5","53.5","2.5","76.8","4.1","N","N","7.7","2.5","N","N","N","N","8.1","3.5","N","N","34.3","4.7","52.2","5.1","4.2","1.7","4.7","1.6","32.9","5.1","17.7","3.1","5.5","1.6","22.9","3.7","12.1","3.1","91.0","2.5","34.9","4.4","(X)","(X)","5.1","1.7","94.9","1.7","(X)","(X)"
