"GEO_ID","NAME","S2901_C01_001E","S2901_C01_001M","S2901_C01_002E","S2901_C01_002M","S2901_C01_003E","S2901_C01_003M","S2901_C01_004E","S2901_C01_004M","S2901_C01_005E","S2901_C01_005M","S2901_C01_006E","S2901_C01_006M","S2901_C01_007E","S2901_C01_007M","S2901_C01_008E","S2901_C01_008M","S2901_C01_009E","S2901_C01_009M","S2901_C01_010E","S2901_C01_010M","S2901_C01_011E","S2901_C01_011M","S2901_C01_012E","S2901_C01_012M","S2901_C01_013E","S2901_C01_013M","S2901_C01_014E","S2901_C01_014M","S2901_C01_015E","S2901_C01_015M","S2901_C01_016E","S2901_C01_016M","S2901_C01_017E","S2901_C01_017M","S2901_C01_018E","S2901_C01_018M","S2901_C01_019E","S2901_C01_019M","S2901_C01_020E","S2901_C01_020M","S2901_C01_021E","S2901_C01_021M","S2901_C01_022E","S2901_C01_022M","S2901_C01_023E","S2901_C01_023M","S2901_C01_024E","S2901_C01_024M","S2901_C01_025E","S2901_C01_025M","S2901_C01_026E","S2901_C01_026M","S2901_C01_027E","S2901_C01_027M","S2901_C01_028E","S2901_C01_028M","S2901_C01_029E","S2901_C01_029M","S2901_C02_001E","S2901_C02_001M","S2901_C02_002E","S2901_C02_002M","S2901_C02_003E","S2901_C02_003M","S2901_C02_004E","S2901_C02_004M","S2901_C02_005E","S2901_C02_005M","S2901_C02_006E","S2901_C02_006M","S2901_C02_007E","S2901_C02_007M","S2901_C02_008E","S2901_C02_008M","S2901_C02_009E","S2901_C02_009M","S2901_C02_010E","S2901_C02_010M","S2901_C02_011E","S2901_C02_011M","S2901_C02_012E","S2901_C02_012M","S2901_C02_013E","S2901_C02_013M","S2901_C02_014E","S2901_C02_014M","S2901_C02_015E","S2901_C02_015M","S2901_C02_016E","S2901_C02_016M","S2901_C02_017E","S2901_C02_017M","S2901_C02_018E","S2901_C02_018M","S2901_C02_019E","S2901_C02_019M","S2901_C02_020E","S2901_C02_020M","S2901_C02_021E","S2901_C02_021M","S2901_C02_022E","S2901_C02_022M","S2901_C02_023E","S2901_C02_023M","S2901_C02_024E","S2901_C02_024M","S2901_C02_025E","S2901_C02_025M","S2901_C02_026E","S2901_C02_026M","S2901_C02_027E","S2901_C02_027M","S2901_C02_028E","S2901_C02_028M","S2901_C02_029E","S2901_C02_029M"
"9700000US2200270","Bossier Parish School District, Louisiana","92857","1130","19592","687","25264","1133","29488","1208","18513","483","45565","812","47292","678","67181","814","N","N","N","N","N","N","N","N","N","N","N","N","3337","1071","N","N","2393","917","5810","1478","31497","2980","26435","2901","7351","1718","12139","1991","7232","1835","84654","1935","19371","2624","90962","1656","11928","2575","79034","2891","51391","7208","(X)","(X)","21.1","0.7","27.2","1.1","31.8","1.3","19.9","0.5","49.1","0.5","50.9","0.5","72.3","0.8","N","N","N","N","N","N","N","N","N","N","N","N","3.6","1.1","N","N","2.6","1.0","6.3","1.6","33.9","3.2","28.5","3.1","7.9","1.8","13.1","2.2","7.8","2.0","91.2","1.8","20.9","2.8","(X)","(X)","13.1","2.8","86.9","2.8","(X)","(X)"
"9700000US2200300","Caddo Parish School District, Louisiana","181832","1152","36665","827","44334","721","58290","579","42543","432","84422","672","97410","1079","88947","844","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","5873","1628","19827","3313","60442","3802","43433","3896","11595","2039","25719","3011","14943","2183","156132","3694","40662","3579","177909","1428","36386","4398","141523","4621","45646","4581","(X)","(X)","20.2","0.4","24.4","0.3","32.1","0.4","23.4","0.2","46.4","0.4","53.6","0.4","48.9","0.4","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","3.2","0.9","10.9","1.8","33.2","2.1","23.9","2.1","6.4","1.1","14.1","1.7","8.2","1.2","85.9","2.0","22.4","2.0","(X)","(X)","20.5","2.5","79.5","2.5","(X)","(X)"
"9700000US2200330","Calcasieu Parish School District, Louisiana","149253","913","31306","461","38608","1480","48547","1518","30792","320","71480","704","77773","700","107731","1039","N","N","N","N","N","N","N","N","N","N","N","N","4325","791","N","N","5110","1906","16443","2928","52322","4436","33034","3852","12072","2190","19341","2596","10931","2135","127700","3545","30272","3561","146532","1227","26484","4553","120048","4490","51487","4254","(X)","(X)","21.0","0.3","25.9","1.0","32.5","1.0","20.6","0.3","47.9","0.4","52.1","0.4","72.2","0.7","N","N","N","N","N","N","N","N","N","N","N","N","2.9","0.5","N","N","3.4","1.3","11.0","2.0","35.1","3.0","22.1","2.6","8.1","1.5","13.0","1.7","7.3","1.4","85.6","2.4","20.3","2.4","(X)","(X)","18.1","3.1","81.9","3.1","(X)","(X)"
"9700000US2200540","East Baton Rouge Parish School District, Louisiana","273137","4826","77323","3181","62434","2800","80176","2901","53204","2230","125506","3513","147631","2530","134606","3515","N","N","4005","1659","N","N","N","N","N","N","N","N","5322","1603","131701","3435","5304","1741","18452","2663","71982","5002","78537","5916","13063","2327","55112","4723","30687","3113","249381","5198","85799","5697","265092","4743","45240","5565","219852","6780","53146","3129","(X)","(X)","28.3","0.9","22.9","1.0","29.4","0.9","19.5","0.9","45.9","0.7","54.1","0.7","49.3","1.4","N","N","1.5","0.6","N","N","N","N","N","N","N","N","1.9","0.6","48.2","1.4","1.9","0.6","6.8","1.0","26.4","1.7","28.8","2.2","4.8","0.9","20.2","1.6","11.2","1.1","91.3","1.2","31.4","1.9","(X)","(X)","17.1","2.1","82.9","2.1","(X)","(X)"
"9700000US2200720","Iberia Parish School District, Louisiana","50990","1089","10707","744","11531","1322","17694","1422","11058","637","24477","717","26513","608","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2573","969","5692","1627","23794","3105","7993","1795","3450","1104","5832","1517","1656","617","42725","2129","7488","1640","50204","1353","9014","2008","41190","2305","51680","6398","(X)","(X)","21.0","1.3","22.6","2.5","34.7","2.7","21.7","1.3","48.0","0.8","52.0","0.8","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","5.0","1.9","11.2","3.2","46.7","6.0","15.7","3.5","6.8","2.2","11.4","2.9","3.2","1.2","83.8","3.9","14.7","3.2","(X)","(X)","18.0","4.0","82.0","4.0","(X)","(X)"
"9700000US2200840","Jefferson Parish School District, Louisiana","309998","3568","56733","1590","74495","2432","103745","1557","75025","796","146004","2080","163994","2418","200716","3396","84565","1484","11793","1131","N","N","N","N","5907","2335","N","N","25632","2951","182607","1677","11225","2099","24565","3028","93534","5604","74960","4609","21041","2461","56502","4202","28171","2935","274208","4894","84673","5059","307375","3681","33874","4122","273501","5645","57200","2156","(X)","(X)","18.3","0.4","24.0","0.6","33.5","0.4","24.2","0.3","47.1","0.4","52.9","0.4","64.7","0.8","27.3","0.5","3.8","0.4","N","N","N","N","1.9","0.7","N","N","8.3","0.9","58.9","0.7","3.6","0.7","7.9","1.0","30.2","1.8","24.2","1.5","6.8","0.8","18.2","1.4","9.1","0.9","88.5","1.2","27.3","1.6","(X)","(X)","11.0","1.4","89.0","1.4","(X)","(X)"
"9700000US2200870","Lafayette Parish School District, Louisiana","181358","1345","40724","924","49912","840","57623","736","33099","526","86076","1003","95282","918","128490","1157","N","N","2609","745","N","N","N","N","N","N","N","N","4132","1020","125505","519","5356","1545","11005","2058","54065","4850","42435","4284","10135","1886","42375","3873","15987","2814","164997","2713","58362","4367","177010","1979","25731","4333","151279","4593","60592","4559","(X)","(X)","22.5","0.4","27.5","0.4","31.8","0.3","18.3","0.3","47.5","0.4","52.5","0.4","70.8","0.4","N","N","1.4","0.4","N","N","N","N","N","N","N","N","2.3","0.6","69.2","0.5","3.0","0.8","6.1","1.1","29.8","2.7","23.4","2.3","5.6","1.0","23.4","2.1","8.8","1.6","91.0","1.5","32.2","2.4","(X)","(X)","14.5","2.4","85.5","2.4","(X)","(X)"
"9700000US2200900","Lafourche Parish School District, Louisiana","73359","643","15350","1000","17549","881","24398","1029","16062","535","35231","399","38128","596","60824","553","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","5855","1257","9381","1730","29686","2513","13666","2037","3591","1212","7701","1235","3479","892","58123","2240","11180","1551","71296","1060","10189","2287","61107","2530","51943","6743","(X)","(X)","20.9","1.3","23.9","1.1","33.3","1.4","21.9","0.7","48.0","0.5","52.0","0.5","82.9","0.4","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","8.0","1.7","12.8","2.4","40.5","3.4","18.6","2.7","4.9","1.7","10.5","1.7","4.7","1.2","79.2","2.9","15.2","2.1","(X)","(X)","14.3","3.2","85.7","3.2","(X)","(X)"
"9700000US2201020","Livingston Parish School District, Louisiana","103203","1118","21993","1576","28713","1800","33560","714","18937","514","50400","959","52803","671","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2715","1391","14166","3257","37615","4116","21771","3165","6035","1691","16349","2740","4552","1191","86322","3233","20901","3082","102338","1725","12765","3647","89573","3987","62085","6439","(X)","(X)","21.3","1.5","27.8","1.7","32.5","0.7","18.3","0.5","48.8","0.6","51.2","0.6","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2.6","1.3","13.7","3.2","36.4","4.0","21.1","3.1","5.8","1.6","15.8","2.7","4.4","1.2","83.6","3.0","20.3","3.0","(X)","(X)","12.5","3.6","87.5","3.6","(X)","(X)"
"9700000US2201170","Orleans Parish School District, Louisiana","303459","1826","62527","583","86411","1310","94771","685","59750","456","140112","1190","163347","1126","109848","1349","176657","1036","6812","833","N","N","N","N","3884","1209","N","N","11680","1154","102254","835","7324","1586","29915","3785","70713","4689","73817","3527","11293","1438","61433","3445","48964","3262","266220","4409","110397","4556","294805","2484","60788","5388","234017","5660","45909","2683","(X)","(X)","20.6","0.2","28.5","0.3","31.2","0.2","19.7","0.2","46.2","0.2","53.8","0.2","36.2","0.4","58.2","0.4","2.2","0.3","N","N","N","N","1.3","0.4","N","N","3.8","0.4","33.7","0.3","2.4","0.5","9.9","1.2","23.3","1.5","24.3","1.1","3.7","0.5","20.2","1.1","16.1","1.1","87.7","1.4","36.4","1.5","(X)","(X)","20.6","1.8","79.4","1.8","(X)","(X)"
"9700000US2201200","Ouachita Parish School District, Louisiana","80302","2119","17989","1331","19894","1512","26374","1462","16045","1483","38137","1670","42165","1646","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2324","727","8007","2165","24164","2629","19922","2529","5444","1510","14296","2218","6145","1650","69971","2835","20441","2647","76556","3513","11304","2421","65252","3998","49157","4641","(X)","(X)","22.4","1.6","24.8","2.0","32.8","1.4","20.0","1.6","47.5","1.6","52.5","1.6","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2.9","0.9","10.0","2.7","30.1","3.3","24.8","3.0","6.8","1.9","17.8","2.7","7.7","2.0","87.1","2.8","25.5","3.2","(X)","(X)","14.8","3.1","85.2","3.1","(X)","(X)"
"9700000US2201290","Rapides Parish School District, Louisiana","95767","596","19730","690","22842","491","31618","390","21577","605","44663","413","51104","433","62956","593","N","N","N","N","N","N","N","N","N","N","N","N","N","N","61609","360","3189","1300","9601","1687","36108","2788","24097","2267","6199","1360","11817","2324","4756","1159","82977","1988","16573","2623","92623","1393","13918","2606","78705","2684","50337","3398","(X)","(X)","20.6","0.7","23.9","0.5","33.0","0.4","22.5","0.6","46.6","0.3","53.4","0.3","65.7","0.4","N","N","N","N","N","N","N","N","N","N","N","N","N","N","64.3","0.4","3.3","1.4","10.0","1.7","37.7","2.9","25.2","2.4","6.5","1.4","12.3","2.4","5.0","1.2","86.6","2.1","17.3","2.7","(X)","(X)","15.0","2.8","85.0","2.8","(X)","(X)"
"9700000US2201560","St. Landry Parish School District, Louisiana","60519","489","12066","188","14183","626","20464","682","13806","340","28693","448","31826","327","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","4432","1190","9814","1578","26514","2714","10629","2233","2644","855","4508","1115","1978","758","46273","2013","6486","1404","59498","729","11746","2409","47752","2524","38766","4777","(X)","(X)","19.9","0.3","23.4","1.0","33.8","1.0","22.8","0.6","47.4","0.5","52.6","0.5","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","7.3","2.0","16.2","2.6","43.8","4.5","17.6","3.7","4.4","1.4","7.4","1.8","3.3","1.3","76.5","3.2","10.7","2.3","(X)","(X)","19.7","4.1","80.3","4.1","(X)","(X)"
"9700000US2201650","St. Tammany Parish School District, Louisiana","193466","2138","32518","787","46757","1844","69495","1220","44696","545","91315","1444","102151","1006","163733","2121","N","N","N","N","N","N","N","N","N","N","N","N","7867","1728","156633","1070","3860","1033","14378","2249","54334","4491","46647","3915","9450","1768","41769","3512","23028","3241","175228","3093","64797","3970","191535","2055","18963","2989","172572","3941","70462","4932","(X)","(X)","16.8","0.4","24.2","0.8","35.9","0.6","23.1","0.4","47.2","0.3","52.8","0.3","84.6","0.4","N","N","N","N","N","N","N","N","N","N","N","N","4.1","0.9","81.0","0.7","2.0","0.5","7.4","1.2","28.1","2.3","24.1","2.0","4.9","0.9","21.6","1.8","11.9","1.7","90.6","1.2","33.5","2.0","(X)","(X)","9.9","1.6","90.1","1.6","(X)","(X)"
"9700000US2201680","Tangipahoa Parish School District, Louisiana","100134","1437","23172","866","24705","1783","32222","1770","20035","360","47298","650","52836","962","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2682","1314","N","N","4691","1245","10529","2225","34730","3577","22996","2999","5299","1944","13959","3042","7930","2194","84914","2948","21889","3719","97135","1644","17423","3435","79712","3843","48997","8350","(X)","(X)","23.1","0.6","24.7","1.7","32.2","1.8","20.0","0.3","47.2","0.4","52.8","0.4","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2.7","1.3","N","N","4.7","1.2","10.5","2.2","34.7","3.7","23.0","2.9","5.3","1.9","13.9","3.0","7.9","2.2","84.8","2.8","21.9","3.7","(X)","(X)","17.9","3.6","82.1","3.6","(X)","(X)"
"9700000US2201740","Terrebonne Parish School District, Louisiana","80173","1212","16309","1444","21113","1641","26415","1731","16336","705","38341","1402","41832","1376","58812","1061","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","5628","1328","9213","1724","30904","2979","16389","2455","5565","1642","8271","2065","4203","1301","65332","2433","12474","2568","78966","1359","12791","3197","66175","3351","48406","6978","(X)","(X)","20.3","1.8","26.3","1.9","32.9","2.0","20.4","1.0","47.8","1.6","52.2","1.6","73.4","0.7","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","7.0","1.7","11.5","2.2","38.5","3.8","20.4","3.0","6.9","2.0","10.3","2.6","5.2","1.6","81.5","2.5","15.6","3.1","(X)","(X)","16.2","4.0","83.8","4.0","(X)","(X)"
"9700000US2309930","Portland, Maine","55886","1673","15350","1882","14100","1764","14799","1795","11637","1464","26283","1411","29603","1660","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1400","782","3369","1324","7805","1335","9358","1662","2701","723","20484","2351","10769","1725","51117","2241","31253","2610","54819","1796","5919","1536","48900","2305","62048","6661","(X)","(X)","27.5","3.2","25.2","3.2","26.5","3.2","20.8","2.4","47.0","2.3","53.0","2.3","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2.5","1.4","6.0","2.4","14.0","2.3","16.7","2.9","4.8","1.3","36.7","4.0","19.3","3.1","91.5","2.8","55.9","4.4","(X)","(X)","10.8","2.8","89.2","2.8","(X)","(X)"
"9700000US2400030","Allegany County Public Schools, Maryland","57871","296","13109","620","12052","653","18238","390","14472","284","30487","520","27384","488","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1115","549","4803","958","24674","1936","11539","1446","5196","1005","6764","1117","3780","950","51953","1025","10544","1406","49907","1735","7327","1442","42580","1891","48743","5617","(X)","(X)","22.7","1.1","20.8","1.1","31.5","0.7","25.0","0.5","52.7","0.8","47.3","0.8","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1.9","1.0","8.3","1.6","42.6","3.3","19.9","2.5","9.0","1.7","11.7","1.9","6.5","1.6","89.8","1.8","18.2","2.4","(X)","(X)","14.7","2.8","85.3","2.8","(X)","(X)"
"9700000US2400060","Anne Arundel County Public Schools, Maryland","432624","3161","86673","965","112568","1963","148765","1989","84618","1037","212482","1760","220142","2208","321672","3223","75468","2690","14861","1346","N","N","N","N","5853","2673","13484","2535","23910","1811","305946","1755","6945","1590","22122","2842","105983","4858","88253","5019","30399","3453","103889","6060","75033","5270","403557","4605","178922","7454","417612","4716","16989","2992","400623","5744","101772","2702","(X)","(X)","20.0","0.2","26.0","0.4","34.4","0.3","19.6","0.3","49.1","0.3","50.9","0.3","74.4","0.8","17.4","0.6","3.4","0.3","N","N","N","N","1.4","0.6","3.1","0.6","5.5","0.4","70.7","0.6","1.6","0.4","5.1","0.7","24.5","1.2","20.4","1.1","7.0","0.8","24.0","1.4","17.3","1.2","93.3","0.8","41.4","1.6","(X)","(X)","4.1","0.7","95.9","0.7","(X)","(X)"
"9700000US2400090","Baltimore City Public Schools, Maryland","452779","3033","108308","1353","122490","1833","137082","1443","84899","885","206984","1767","245795","1906","147326","1935","283623","2661","7825","989","N","N","N","N","4604","1705","N","N","15219","1634","139160","1177","16034","2686","45298","4506","131441","7552","99327","6645","21145","2471","78045","4808","61489","4215","391447","5794","139534","6435","433553","4077","74388","6745","359165","6880","50767","2300","(X)","(X)","23.9","0.3","27.1","0.3","30.3","0.3","18.8","0.2","45.7","0.2","54.3","0.2","32.5","0.4","62.6","0.4","1.7","0.2","N","N","N","N","1.0","0.4","N","N","3.4","0.3","30.7","0.3","3.5","0.6","10.0","1.0","29.0","1.7","21.9","1.4","4.7","0.5","17.2","1.1","13.6","0.9","86.5","1.2","30.8","1.4","(X)","(X)","17.2","1.5","82.8","1.5","(X)","(X)"
"9700000US2400120","Baltimore County Public Schools, Maryland","607700","5675","119410","1986","141669","3276","204284","2223","142337","834","282962","2734","324738","4021","387638","3466","173120","4678","25930","2085","N","N","N","N","7181","2463","11951","2490","22444","1953","375890","2010","12767","2242","31693","3084","161646","7548","129335","5850","43329","3800","134551","6001","94379","4570","563240","7212","228930","7680","590708","5638","48763","5364","541945","8288","78606","3287","(X)","(X)","19.6","0.2","23.3","0.4","33.6","0.3","23.4","0.2","46.6","0.3","53.4","0.3","63.8","0.6","28.5","0.6","4.3","0.3","N","N","N","N","1.2","0.4","2.0","0.4","3.7","0.3","61.9","0.6","2.1","0.4","5.2","0.5","26.6","1.2","21.3","1.0","7.1","0.6","22.1","0.9","15.5","0.7","92.7","0.6","37.7","1.2","(X)","(X)","8.3","0.9","91.7","0.9","(X)","(X)"
"9700000US2400150","Calvert County Public Schools, Maryland","70096","689","11997","1004","17153","1250","26875","680","14071","334","34412","546","35684","749","57980","454","N","N","N","N","N","N","N","N","N","N","N","N","N","N","55962","150","607","343","2445","861","23267","2510","16346","2161","6084","1127","11656","1758","9691","1239","67044","1167","21347","2190","69673","764","3386","1175","66287","1367","111953","5827","(X)","(X)","17.1","1.4","24.5","1.7","38.3","1.0","20.1","0.5","49.1","0.8","50.9","0.8","82.7","0.8","N","N","N","N","N","N","N","N","N","N","N","N","N","N","79.8","0.7","0.9","0.5","3.5","1.2","33.2","3.5","23.3","3.1","8.7","1.6","16.6","2.5","13.8","1.8","95.6","1.4","30.5","3.2","(X)","(X)","4.9","1.7","95.1","1.7","(X)","(X)"
"9700000US2400210","Carroll County Public Schools, Maryland","130117","824","23481","683","28068","812","49390","939","29178","624","63358","588","66759","506","120701","758","N","N","1853","297","N","N","N","N","N","N","N","N","3535","688","117950","292","1654","588","5113","1366","37444","2609","27448","2695","12917","1795","27174","1941","18367","2284","123350","1687","45541","2982","126941","1532","5441","1422","121500","2332","103314","5469","(X)","(X)","18.0","0.5","21.6","0.6","38.0","0.7","22.4","0.5","48.7","0.3","51.3","0.3","92.8","0.5","N","N","1.4","0.2","N","N","N","N","N","N","N","N","2.7","0.5","90.6","0.5","1.3","0.5","3.9","1.0","28.8","2.0","21.1","2.0","9.9","1.4","20.9","1.5","14.1","1.7","94.8","1.2","35.0","2.3","(X)","(X)","4.3","1.1","95.7","1.1","(X)","(X)"
"9700000US2400240","Cecil County Public Schools, Maryland","78499","1145","14873","1264","17842","862","29214","1304","16570","648","38555","1288","39944","1040","70131","1099","N","N","N","N","N","N","N","N","N","N","N","N","N","N","68614","343","913","523","6037","1652","27873","2748","18114","2666","7519","1665","11940","1849","6103","1442","71549","1805","18043","2135","77622","1192","9260","2670","68362","2596","77217","6021","(X)","(X)","18.9","1.5","22.7","1.0","37.2","1.7","21.1","0.8","49.1","1.3","50.9","1.3","89.3","1.6","N","N","N","N","N","N","N","N","N","N","N","N","N","N","87.4","1.2","1.2","0.7","7.7","2.1","35.5","3.4","23.1","3.4","9.6","2.2","15.2","2.4","7.8","1.9","91.1","2.1","23.0","2.8","(X)","(X)","11.9","3.4","88.1","3.4","(X)","(X)"
"9700000US2400270","Charles County Public Schools, Maryland","119709","1499","23338","690","29979","1108","46402","1006","19990","659","56796","809","62913","1023","51539","1318","61178","1305","N","N","N","N","N","N","N","N","N","N","4994","921","48880","405","2360","896","5242","1430","39274","3446","30823","2853","9259","1672","19399","2614","13352","1834","112107","1885","32751","3196","118414","1719","5148","1414","113266","1911","104625","5504","(X)","(X)","19.5","0.6","25.0","0.8","38.8","0.7","16.7","0.5","47.4","0.4","52.6","0.4","43.1","0.9","51.1","1.1","N","N","N","N","N","N","N","N","N","N","4.2","0.7","40.8","0.6","2.0","0.7","4.4","1.2","32.8","2.8","25.7","2.4","7.7","1.4","16.2","2.2","11.2","1.5","93.6","1.2","27.4","2.7","(X)","(X)","4.3","1.2","95.7","1.2","(X)","(X)"
"9700000US2400330","Frederick County Public Schools, Maryland","188353","2446","34020","1161","47797","1606","67954","1085","38582","749","92417","1182","95936","1558","155723","2225","18406","1464","6699","843","N","N","N","N","1615","664","N","N","11072","2318","147783","544","3995","1025","8187","1686","47539","3139","39827","3232","14402","1602","43337","3109","31066","2417","176171","2990","74403","3611","184392","2704","10222","2097","174170","3094","105115","2771","(X)","(X)","18.1","0.5","25.4","0.6","36.1","0.7","20.5","0.4","49.1","0.3","50.9","0.3","82.7","0.6","9.8","0.8","3.6","0.4","N","N","N","N","0.9","0.3","N","N","5.9","1.2","78.5","1.0","2.1","0.5","4.3","0.9","25.2","1.6","21.1","1.7","7.6","0.8","23.0","1.6","16.5","1.3","93.5","1.0","39.5","1.9","(X)","(X)","5.5","1.1","94.5","1.1","(X)","(X)"
